gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,61,1,2,1,2,2,0,0,2,2,0,1,2,106.2,5139,0
1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,116.55,6083,0
1,0,0,0,15,1,2,1,2,0,0,0,2,2,0,1,2,99.7,1015,0
1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.7,548,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.5,1084,0
0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,1,3,29.15,197,0
0,0,0,0,34,1,0,0,2,2,0,0,0,0,1,0,3,55.0,1459,0
1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,90.8,5098,0
0,0,1,1,45,0,1,0,0,2,2,2,0,2,1,0,0,51.0,1902,0
0,1,0,0,9,1,2,1,0,0,2,0,2,0,0,1,2,90.1,6084,0
0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,59.05,462,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.3,3492,0
1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,0,72.95,4408,0
0,0,0,1,10,1,2,0,2,0,2,2,0,2,1,0,1,73.55,5468,0
1,0,0,0,72,1,2,0,2,0,2,2,2,2,2,0,1,84.3,4908,0
0,0,1,1,49,1,0,0,0,2,2,0,2,2,1,0,1,78.0,3274,0
0,1,0,0,54,1,2,0,0,2,0,2,2,0,1,0,3,72.1,3323,0
0,0,0,0,71,1,2,1,2,2,2,0,2,2,2,1,1,106.75,5655,0
0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,19.25,3514,0
0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,1,20.55,138,0
0,0,1,1,43,1,0,2,1,1,1,1,1,1,1,0,3,20.0,6088,0
0,0,1,1,45,1,2,2,1,1,1,1,1,1,2,1,1,24.65,320,0
1,1,0,0,64,1,2,1,2,2,0,0,2,2,0,1,0,103.5,5233,0
0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,23.85,5066,0
0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.8,1513,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.85,5518,1
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,69.8,620,1
1,0,0,0,26,1,0,0,0,0,0,2,2,0,1,0,1,59.45,921,0
1,0,1,0,55,0,1,0,0,0,2,2,2,2,0,1,0,54.55,2572,1
1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,1,2,20.05,2585,0
1,0,1,0,71,1,0,0,2,0,2,2,2,2,2,1,2,82.55,4808,0
1,0,0,0,64,1,2,0,2,2,2,2,2,0,1,0,2,81.25,4615,0
0,0,0,0,7,1,0,0,0,0,0,2,2,2,0,1,1,70.75,3829,1
0,0,0,0,57,1,0,0,2,2,2,2,2,0,2,1,1,74.3,3561,0
0,0,1,0,13,1,2,1,0,2,2,0,2,0,0,0,2,94.1,393,1
0,0,1,1,3,0,1,0,2,0,0,0,0,0,0,0,1,29.7,6347,1
1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,0,1,109.7,5960,0
0,0,1,1,40,1,2,1,0,2,2,0,2,0,0,1,1,96.35,3353,0
1,0,1,0,14,1,2,0,0,0,0,2,2,0,0,1,1,66.6,6499,0
1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,6321,0
1,1,0,0,66,1,2,1,0,2,2,2,2,2,1,0,1,110.9,5745,1
0,0,1,0,38,1,2,1,0,0,2,2,2,2,0,1,2,105.0,3445,1
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,25.3,2153,1
1,0,0,0,22,1,0,0,0,2,0,2,0,0,1,1,1,55.15,360,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,1608,1
1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,3,80.1,3401,0
1,0,1,1,29,1,2,0,2,0,0,2,2,0,1,0,0,69.05,1560,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.9,5454,1
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.4,5090,0
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,553,0
1,0,0,1,9,1,0,0,0,2,0,0,0,0,0,1,2,50.1,4085,0
1,0,0,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.4,3855,1
0,0,0,0,48,1,2,0,2,2,2,0,2,2,1,1,1,83.45,3327,0
1,0,0,0,26,1,2,1,2,2,0,0,0,0,0,1,1,86.65,1839,0
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,20.15,2017,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,80.8,6022,1
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,19.4,6461,0
1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,62.05,335,1
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,76.45,5824,1
1,0,1,1,64,0,1,0,2,0,2,2,2,2,2,1,0,60.05,3289,0
0,1,0,0,12,1,2,1,0,2,0,0,2,0,0,1,2,91.3,188,1
1,1,1,0,6,1,0,1,0,0,2,0,2,2,0,1,2,95.75,4731,1
0,0,1,0,59,1,0,2,1,1,1,1,1,1,1,0,3,20.35,488,0
0,0,0,0,7,1,0,1,0,2,0,0,2,2,1,1,3,94.05,5115,0
0,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,84.1,5002,0
1,1,0,0,16,1,0,1,0,0,0,0,0,2,0,1,2,78.75,399,0
1,0,1,0,25,1,2,0,0,0,2,0,0,0,0,0,1,55.55,741,0
0,0,1,0,34,1,2,0,2,2,0,2,0,0,0,0,2,62.65,1911,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.5,5721,1
0,0,1,1,10,1,2,1,0,2,2,0,2,2,0,1,1,102.1,132,1
1,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,20.1,4457,0
0,0,1,1,10,1,2,0,2,2,0,0,2,0,1,0,2,70.3,5351,0
1,0,1,0,69,1,0,0,2,2,0,0,0,0,1,1,1,53.65,3262,0
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,3,20.75,226,0
1,0,1,1,50,1,0,1,0,2,2,2,2,2,1,1,0,103.4,4389,0
1,0,1,1,28,0,1,0,2,0,2,2,2,0,1,0,3,50.8,696,0
0,0,0,0,16,1,0,0,2,0,0,0,0,0,0,1,2,50.15,5836,1
1,0,0,0,25,1,0,0,2,2,0,2,2,2,0,1,3,79.0,1503,0
0,1,1,0,3,1,0,1,0,2,0,0,0,0,0,1,0,74.6,2025,0
1,0,1,0,61,1,2,1,0,0,0,0,2,2,1,1,0,96.5,4687,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.1,3341,0
1,0,1,1,51,1,0,2,1,1,1,1,1,1,1,0,3,19.4,6526,0
0,0,1,1,71,1,0,0,2,0,2,0,2,2,2,0,1,77.55,4617,0
0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.05,3470,0
1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,1,19.85,687,0
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.2,419,0
0,0,0,0,29,1,2,0,2,2,0,2,0,0,0,0,3,67.45,1349,0
1,0,0,0,36,1,0,2,1,1,1,1,1,1,2,1,1,18.55,5433,0
0,0,0,0,28,0,1,0,0,0,2,0,0,0,0,1,3,29.75,5978,0
0,0,1,0,7,1,2,1,0,0,0,0,2,0,0,1,2,86.5,4798,1
0,0,0,0,63,1,2,2,1,1,1,1,1,1,2,0,3,24.2,1083,0
1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,3,23.55,323,0
0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,0,20.45,6329,0
1,1,0,0,27,1,2,1,0,2,0,0,0,0,0,1,2,81.45,1749,1
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,92.3,5328,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.15,5441,1
0,0,1,1,72,0,1,0,0,2,0,2,2,2,2,0,1,53.65,3249,0
0,0,0,0,47,0,1,0,2,2,0,2,0,0,1,0,1,39.65,1339,0
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,54.65,4489,0
0,0,0,0,36,1,2,1,0,2,2,0,2,2,1,1,0,104.8,3324,0
1,0,1,1,43,0,1,0,0,2,0,0,0,0,0,0,1,29.3,413,0
0,1,1,0,27,1,2,0,0,2,2,2,2,2,0,0,2,83.85,1948,0
0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,5635,1
0,0,0,0,38,1,2,1,0,0,2,2,2,2,0,1,2,103.65,3404,0
0,1,0,0,35,1,2,1,2,0,0,0,2,2,0,1,2,99.05,3079,0
0,0,1,1,0,1,2,0,0,2,2,2,2,0,2,0,3,73.35,0,0
0,0,1,0,59,1,0,1,0,2,0,2,2,2,2,1,3,100.05,4937,0
1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,20.35,4443,0
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,43.95,6208,0
1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,0,3,23.5,1236,0
0,0,0,0,36,1,2,0,0,2,0,2,0,2,1,1,3,70.7,2173,0
0,0,1,1,41,1,2,1,2,2,0,0,2,0,0,1,0,94.3,3334,0
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,2,29.15,3091,0
1,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,1,20.85,3950,0
0,0,1,0,60,0,1,0,2,2,0,2,0,0,2,0,0,37.7,1927,0
0,0,0,1,48,1,0,1,0,2,2,2,2,0,2,1,3,95.5,3926,1
1,1,0,0,3,1,2,1,0,0,2,0,2,0,0,0,2,91.05,2493,1
1,0,1,0,69,1,2,1,0,2,0,2,2,0,2,1,3,92.45,5191,0
1,0,0,0,43,0,1,0,0,0,2,2,0,2,1,0,2,44.15,1533,0
0,0,0,1,11,0,1,0,2,0,0,2,0,0,1,1,3,36.05,3440,0
0,0,1,0,45,1,0,0,0,0,2,0,0,0,0,1,1,50.25,1857,0
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,109.75,5895,0
0,1,1,0,2,1,2,1,0,0,2,0,0,0,0,0,2,79.2,1227,1
0,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,20.3,1876,0
0,0,1,1,67,1,2,1,0,2,2,2,2,2,1,1,1,112.35,5708,0
1,0,1,0,37,1,2,1,0,0,2,2,2,0,2,0,3,94.3,2996,0
0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,0,0,41.15,1200,0
0,0,0,0,41,1,2,0,2,0,2,2,0,2,0,1,0,74.65,2687,0
0,0,0,0,25,0,1,0,0,0,2,0,2,2,0,1,2,48.25,536,0
1,0,1,1,8,1,2,0,2,2,0,2,0,2,2,1,1,76.15,5187,0
0,0,1,1,71,1,2,0,2,2,2,2,0,0,2,0,3,71.1,4378,0
1,0,0,0,5,1,2,1,0,2,2,0,0,2,0,0,2,96.55,4237,0
0,0,0,0,30,1,2,0,2,0,2,0,2,2,1,1,1,79.3,2075,0
1,0,0,0,40,1,0,1,0,2,0,2,0,2,1,1,1,89.6,3023,0
0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,1,3,20.5,74,0
1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,106.3,5809,0
1,0,1,1,28,1,0,1,0,2,2,0,2,2,1,0,0,100.35,2424,0
1,0,1,1,18,1,0,1,0,0,0,2,0,2,0,1,2,85.6,1062,0
0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,1,2,45.25,6211,1
0,0,1,1,59,1,2,1,0,2,2,0,2,2,1,1,2,106.15,5072,0
1,0,1,1,22,1,0,0,0,0,0,2,0,0,0,1,2,51.1,424,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,1492,0
0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.7,1538,0
0,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,74.3,191,1
1,0,1,0,50,1,2,1,0,0,0,2,2,2,1,0,2,99.4,4279,0
0,0,1,1,48,1,0,0,2,0,2,2,2,0,1,0,0,69.7,2627,0
0,0,1,1,49,1,2,1,0,2,0,0,2,2,0,1,2,98.35,4129,0
1,0,1,1,28,1,0,1,0,0,2,0,2,0,0,0,2,85.45,1928,0
1,1,0,0,68,1,2,1,0,2,2,0,0,2,0,1,2,95.9,5209,0
1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,0,2,100.75,575,0
0,0,0,0,11,1,2,1,0,0,2,0,2,0,0,1,2,89.2,6513,0
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.1,1917,1
1,1,1,0,57,1,2,1,0,0,2,0,2,2,0,0,2,100.6,4745,1
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,3,75.0,1718,1
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.75,1435,0
1,0,1,1,70,1,2,0,0,2,2,2,2,2,2,1,2,84.1,4897,0
0,0,1,1,49,1,2,0,0,2,0,2,2,2,2,0,0,79.3,3346,0
0,1,1,0,67,1,2,1,2,0,2,0,2,2,1,1,1,107.05,5600,0
1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,0,20.05,6331,0
0,1,0,0,64,1,0,0,2,2,0,2,2,0,2,1,1,70.2,3801,1
0,0,1,0,37,1,0,2,1,1,1,1,1,1,0,0,0,19.5,6041,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,70.75,976,1
0,1,1,0,13,0,1,0,0,0,0,0,2,2,0,0,2,45.3,4417,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,2,115.15,6159,0
1,0,1,1,68,1,0,0,0,0,2,2,2,2,2,1,0,72.95,4196,0
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,3,19.65,2883,0
0,0,0,0,24,1,0,2,1,1,1,1,1,1,2,1,0,19.55,3982,0
0,0,0,0,24,1,2,1,0,0,0,2,0,2,0,1,2,89.55,1893,0
1,0,0,0,27,1,0,0,2,0,0,0,0,0,0,0,3,50.35,753,0
1,0,0,0,12,1,0,0,0,0,0,2,0,0,0,0,0,50.25,4865,1
0,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,1,87.25,5112,0
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,3,20.8,755,0
0,0,1,0,63,1,2,1,0,2,2,2,2,2,2,1,0,109.25,5404,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.35,1613,0
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,2,55.9,2018,0
0,1,0,0,40,1,0,1,2,2,0,0,0,0,0,1,1,79.2,2812,1
0,0,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,96.0,123,1
1,0,1,1,52,1,0,0,2,2,2,0,2,2,2,0,2,79.2,3432,0
1,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,2,24.0,1896,0
1,0,0,0,68,1,2,1,2,2,2,0,2,0,1,0,0,101.35,5580,0
0,0,0,0,54,1,2,1,0,0,0,2,2,2,0,1,2,100.1,4523,1
0,0,1,1,4,1,0,0,0,2,0,2,0,0,0,0,3,56.5,1988,1
0,0,1,0,52,0,1,0,2,0,2,0,0,0,1,0,3,35.45,1561,0
0,1,0,0,1,1,0,1,0,0,2,0,0,2,0,1,2,85.0,6206,1
1,0,1,0,70,1,2,0,2,2,2,2,2,0,1,0,0,79.4,4590,0
1,0,0,0,43,0,1,0,2,0,2,0,0,0,1,1,1,35.2,859,0
1,0,0,0,52,1,0,2,1,1,1,1,1,1,2,0,3,19.65,54,0
0,0,0,0,12,0,1,0,2,0,2,2,0,2,2,0,3,49.85,4583,0
0,0,1,1,56,1,2,0,2,2,0,0,0,2,1,0,0,68.75,3270,0
1,0,0,1,0,1,2,0,2,2,0,2,0,0,2,1,0,61.9,0,0
1,0,0,0,42,1,2,1,0,0,2,0,0,0,0,0,2,79.9,2878,0
1,1,1,0,22,1,0,1,0,0,0,0,2,2,0,1,0,89.75,1540,0
1,0,1,1,51,0,1,0,2,2,2,0,2,2,1,0,2,59.3,2612,1
1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,1,19.4,3910,0
1,1,1,0,51,1,2,1,2,0,2,0,0,2,1,1,0,93.65,4084,0
1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,1,2,49.4,1397,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,1492,0
1,0,0,0,35,1,0,0,0,0,0,0,2,0,0,0,3,55.0,1639,1
1,1,1,1,71,1,2,0,0,2,2,2,0,2,1,1,0,72.9,4323,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,5442,1
0,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,25.6,1160,0
1,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.75,2684,0
1,0,1,0,57,1,0,0,2,0,0,2,0,0,0,0,2,55.7,2756,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,1,117.5,6261,0
1,0,0,0,48,1,0,2,1,1,1,1,1,1,2,0,1,19.85,6356,0
0,0,1,1,4,1,0,1,0,0,0,0,2,0,0,1,3,78.9,2588,0
1,0,1,1,31,1,0,2,1,1,1,1,1,1,0,1,2,20.65,5530,0
1,0,0,0,38,1,0,0,0,0,2,2,0,2,1,1,3,62.3,1995,1
1,1,1,0,37,1,2,1,0,0,0,0,2,2,0,1,2,92.5,3007,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,1487,0
1,1,0,0,57,1,2,0,0,2,2,0,2,2,2,1,0,79.75,3767,0
0,1,1,0,62,1,0,0,2,0,2,2,2,2,2,1,1,79.95,4070,0
1,0,1,0,3,0,1,0,0,0,0,2,0,0,0,1,2,29.9,6367,0
0,0,0,1,72,1,0,2,1,1,1,1,1,1,2,1,3,19.75,1017,0
1,0,0,1,29,0,1,0,2,2,2,2,0,0,0,1,3,45.0,445,0
1,0,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,44.8,4628,0
1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,2,69.65,1822,1
0,0,0,0,11,1,0,0,0,2,0,0,0,0,0,0,2,51.1,4441,0
0,0,0,1,21,0,1,0,2,2,2,2,2,0,2,0,3,53.15,342,0
0,0,0,0,19,1,2,2,1,1,1,1,1,1,0,0,0,24.7,3937,0
1,0,0,0,61,1,2,1,2,0,2,2,2,2,2,1,1,111.6,5424,1
0,0,0,0,11,1,0,0,2,0,0,0,0,0,0,0,1,48.55,4240,1
1,0,1,1,35,1,2,1,0,2,2,2,2,2,0,1,2,109.95,3248,0
1,0,0,1,25,1,0,2,1,1,1,1,1,1,0,0,3,20.8,3909,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.2,1610,1
0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,0,25.6,1329,0
1,0,0,0,19,0,1,0,0,0,2,0,2,0,0,1,2,39.65,5683,1
1,0,0,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.9,602,1
1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,1,108.4,5897,0
1,0,0,0,43,1,0,2,1,1,1,1,1,1,2,0,3,19.55,6277,0
0,0,1,1,55,1,2,1,2,2,0,0,0,0,0,1,2,85.1,3912,0
1,0,1,1,2,1,2,0,2,0,0,0,0,0,0,0,3,56.7,251,1
1,0,0,0,27,1,0,1,0,0,0,0,0,0,0,1,3,69.05,1333,0
0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,3,70.15,6289,0
0,0,0,0,70,1,2,1,2,2,2,0,2,2,2,1,3,111.15,5887,0
0,0,1,0,14,1,0,1,2,2,0,2,2,2,1,0,3,105.95,636,1
0,0,1,1,19,1,2,1,0,0,0,2,0,2,1,1,0,89.35,1182,0
0,0,0,0,20,1,2,1,2,0,0,0,2,0,0,1,0,89.1,1452,0
1,0,1,1,43,1,2,1,2,0,2,2,0,0,1,1,1,91.25,3427,0
1,0,1,1,5,1,0,1,2,0,2,0,0,2,0,1,3,90.35,3690,0
0,1,1,0,70,1,2,1,0,2,0,2,2,2,1,1,0,105.55,5620,0
0,0,1,0,40,1,0,2,1,1,1,1,1,1,2,0,3,19.1,5915,0
1,0,1,1,6,1,0,2,1,1,1,1,1,1,2,1,1,20.4,136,0
1,0,0,0,39,1,0,1,2,0,2,0,2,2,2,1,2,100.45,3261,0
1,1,1,0,4,1,2,1,0,0,0,0,0,0,0,0,2,74.95,2674,1
1,0,0,0,15,0,1,0,0,0,0,2,0,0,0,1,2,29.7,3720,1
1,0,1,0,1,0,1,0,0,0,2,0,2,2,0,1,2,50.35,4227,1
0,1,0,0,45,1,0,1,2,2,0,2,0,0,0,1,0,85.7,3243,0
0,0,1,0,64,0,1,0,2,0,2,2,0,2,2,0,2,47.85,2737,1
0,1,1,0,57,1,2,1,0,2,2,0,0,2,0,0,1,94.0,4521,0
1,0,1,1,72,1,2,0,2,2,2,2,0,0,2,0,0,69.85,4305,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,5507,1
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.85,1446,0
0,0,0,0,3,1,0,0,2,2,0,2,0,2,2,0,3,71.1,1751,0
1,1,0,0,55,1,2,1,2,0,0,0,2,2,0,1,2,98.8,4651,1
0,0,1,0,59,1,2,1,0,0,2,2,2,0,0,0,2,93.35,4481,0
0,0,0,0,18,1,2,1,0,0,0,2,2,2,0,1,0,99.85,1301,1
1,1,1,0,32,1,0,1,0,0,0,0,0,2,0,1,1,80.3,2130,1
0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,1,0,50.55,1991,0
0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,4376,1
1,0,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,81.3,1908,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.7,6133,0
1,0,1,1,60,1,0,0,2,2,0,2,2,2,0,1,1,79.05,3943,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.05,1637,0
1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,1,19.6,454,0
1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,1,3,20.2,5399,0
1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,2,86.8,5044,1
0,0,1,1,53,1,0,2,1,1,1,1,1,1,2,0,3,20.9,278,0
0,1,0,0,18,1,2,1,0,2,0,2,2,2,0,1,1,103.6,1354,0
0,0,0,0,15,0,1,0,0,2,0,0,0,2,2,1,3,38.8,4934,0
1,0,1,0,67,1,2,1,0,2,0,0,2,0,1,1,0,88.4,4779,0
1,1,1,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.2,4348,1
1,1,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,79.7,4206,0
1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,1,3,99.0,554,1
0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,2,100.75,247,1
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,1481,0
1,0,0,0,5,1,0,0,2,0,0,2,0,0,0,1,3,55.75,2315,0
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,3,19.95,2225,0
0,0,1,0,9,1,2,1,2,2,2,0,0,0,0,0,0,91.75,6255,1
1,0,0,0,29,1,0,1,0,2,0,2,2,0,0,0,3,89.65,2270,0
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,3825,0
0,0,0,0,1,1,2,1,0,0,2,0,0,0,0,1,3,79.55,5969,1
0,0,1,1,18,1,0,0,0,0,0,0,2,0,0,0,3,55.95,165,0
0,0,1,0,2,1,0,0,0,0,2,0,2,2,0,0,1,69.0,868,0
1,0,1,1,30,1,2,1,0,2,0,2,0,0,0,1,0,83.55,2229,0
1,0,0,1,66,1,2,0,2,2,0,2,0,0,2,0,0,65.7,3717,0
1,0,1,1,38,1,2,1,0,0,2,2,2,0,2,1,0,94.9,3125,0
1,0,1,1,44,1,0,0,0,2,2,2,0,0,0,1,3,61.9,2527,0
0,0,0,0,54,1,2,1,0,2,2,2,2,2,0,0,2,111.1,4924,1
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,2780,0
0,0,0,0,42,1,0,0,2,2,0,2,0,2,1,1,3,67.7,2490,0
0,0,1,1,58,1,2,2,1,1,1,1,1,1,2,0,1,25.15,923,0
1,0,1,1,58,1,0,1,0,2,0,0,2,2,0,1,2,92.85,4437,0
0,0,1,1,25,1,2,1,0,0,2,0,0,2,0,1,2,89.1,2002,1
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,0,3,111.3,6006,0
0,0,0,0,37,1,2,1,0,2,2,0,2,2,0,1,0,101.9,3072,1
0,0,1,1,14,1,2,1,0,0,0,2,2,0,0,1,2,91.65,552,1
0,1,0,0,4,1,2,1,0,0,2,0,0,2,0,1,2,88.85,3204,1
0,0,1,0,48,1,2,0,2,0,0,2,0,0,1,1,0,60.6,2581,0
0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,25.3,5868,1
0,0,1,0,8,1,0,0,2,0,0,2,0,2,2,0,3,65.5,4669,0
1,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,95.45,6443,1
1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,0,0,19.95,572,0
1,0,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,91.1,265,1
0,0,1,1,45,1,0,0,0,2,0,2,0,0,1,1,1,54.15,1953,1
1,0,0,0,49,1,2,1,0,0,0,0,0,0,0,1,0,74.6,3205,0
0,0,1,0,52,1,2,1,0,2,2,0,2,0,0,0,0,94.6,4255,0
0,0,1,0,63,1,0,1,2,0,2,0,0,0,1,1,1,81.15,4377,0
0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,0,89.05,5037,0
0,0,1,0,31,1,0,0,0,0,0,2,0,0,0,1,3,49.2,899,0
0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,381,0
0,0,1,0,62,1,0,1,2,0,2,2,2,2,1,1,2,104.3,5275,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.7,5450,1
0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.5,4730,1
0,0,1,0,21,1,0,1,0,0,0,2,2,0,0,1,2,86.05,1373,0
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.2,1321,0
0,0,1,1,32,0,1,0,2,2,0,0,0,0,0,1,2,35.15,99,0
0,1,0,0,71,1,2,1,2,2,0,2,2,0,1,1,1,99.65,5617,0
0,0,0,1,34,1,0,1,2,2,2,0,2,2,0,1,0,105.35,3178,0
1,0,1,0,3,0,1,0,0,0,0,0,0,2,0,1,2,35.15,6511,1
1,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,1,73.75,6270,1
0,1,0,0,8,1,2,1,0,0,2,0,2,2,0,0,2,101.35,5919,1
0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,24.3,6105,0
